sample_id,latitude,longitude,sentinel2_b2,sentinel2_b3,sentinel2_b4,sentinel2_b8,sentinel2_b11,sentinel2_b12,ndvi,ndmi,elevation_m,slope_deg,curvature,geology_class,label,grid_tile_id,acquisition_date
S000178,21.007354081119015,79.80610341838765,0.04510814336348838,0.09507840528346972,0.07039730940549216,0.22787070062503592,0.2394182862381784,0.15311262256569563,0.2030238122548653,0.12505183618241655,242.8648511484979,1.835036726967791,0.2000619161626206,granite_gneiss,0,T0006,2026-01-15
S000546,21.21701080501329,79.82200570071554,0.11386310178534273,0.10945689559718087,0.11473146839052925,0.33000172206464107,0.2533584211112228,0.13592964413740155,0.47982729978913563,0.05218293820555682,238.67021846897194,3.930659194480583,0.39087729875225036,laterite,0,T0406,2026-01-15
S001034,21.413602116352738,79.65609604436298,0.05337772310515864,0.12619012608665556,0.1373902932262502,0.16565878154945102,0.2601536780164597,0.18681093199625226,0.3745602898900396,0.0618677221542743,312.6235692873207,3.9983037662493564,-0.6702956240075416,laterite,0,T0803,2026-01-15
S100115,21.513968570455425,79.74376368300867,0.054618207702803755,0.06787486363409237,0.10733491595452811,0.25368708430107334,0.29806064398117377,0.22537515323802623,0.1250343658900504,-0.038760974179079796,363.49128029337203,13.917502870600417,-0.2718914021763617,banded_iron_formation,1,T1004,2026-01-15
S000469,21.38016227156512,80.12555622003703,0.09184415547165484,0.07294305499040085,0.10234303549694491,0.17674289424619927,0.29543486671041885,0.16461464817745,0.3029025515077625,0.16873894403563683,302.20298099592657,0.0,-0.40937146826043913,laterite,0,T0712,2026-01-15
S001577,21.073437081285707,79.7838348857915,0.08907733108679676,0.11287252538321765,0.08110650980136902,0.2886516711477117,0.2199710009683067,0.14923984885640193,0.36131498553753205,0.20975989229894368,225.9043916682812,3.282608698908281,0.9362738891119106,laterite,0,T0105,2026-01-15
S000448,21.195594627249374,80.15221256344425,0.0883922051956674,0.15845606618476063,0.09833812847628008,0.2753790375306953,0.2444884974180871,0.11978748743390448,0.3953470401591415,0.15711558742449158,300.2843036036364,9.767599376715378,-0.1070555111886226,laterite,0,T0313,2026-01-15
S000950,21.375505972426193,79.93193504848072,0.12163758726804083,0.09474548279488203,0.10123214530985895,0.2649001455447146,0.2366610281900295,0.1817719664499466,0.2436296485152677,0.19256108049289997,231.60738669895326,12.754102169361385,0.029056587066936028,alluvium,0,T0708,2026-01-15
S000644,21.480790395729517,80.111989743041,0.06367175845863575,0.09838337988763027,0.11081002623055583,0.24644639053810585,0.3480930361499015,0.18963176896424064,0.36999041810614347,0.1562231985350803,225.8161493323826,2.38766254684098,0.6376322693103119,gondite,0,T0912,2026-01-15
S100305,21.27767961935611,80.07411131811325,0.08540970772220398,0.11021415898427028,0.12035073803346116,0.29649852018727985,0.33394064421554015,0.25389911182322666,0.1997694842945735,0.009332786802796172,299.47082655607716,2.9112028992342864,0.7397951868254675,gondite,1,T0511,2026-01-15
S000740,21.495757749076528,80.27156296863448,0.051091233621388954,0.1332012146575262,0.07503981992842271,0.2209147817927222,0.2618109930066225,0.18393935856641652,0.4132066169956571,0.20632741996926202,273.5237322043956,0.9297783239260475,-0.15946345066476741,banded_iron_formation,0,T0915,2026-01-15
S000119,21.391838150591845,80.26563236298605,0.08777052610492331,0.13471247271294828,0.10413280148426968,0.24335156599280178,0.14242137184332135,0.16994563947468724,0.3291670629142071,0.08091565545784311,331.6471881909539,5.908879748395105,0.12002248301538483,granite_gneiss,0,T0715,2026-01-15
S001063,21.366569419873162,79.64858275439164,0.0652910636441546,0.11446039963731611,0.08095066870735182,0.21045568808748077,0.19270043067289028,0.16201056971000014,0.30893049849471543,0.13455685643139284,266.9694403201539,1.3125197825463255,-0.11454040602297431,banded_iron_formation,0,T0702,2026-01-15
S000715,21.19969491738906,80.2331091283379,0.08386653279521923,0.09635535905584221,0.05518350421927857,0.2025822756762709,0.16955587865608135,0.17351732278956522,0.3580236851445285,0.0950085263101915,267.98989785614776,1.0372785912966438,-0.33954621424559733,alluvium,0,T0314,2026-01-15
S000210,21.417038033948987,80.15656934728939,0.06968072739055672,0.14980879739759992,0.12196056994318387,0.22501168403435448,0.1482420527998125,0.1401670260344667,0.30632931329577123,0.29456366666618256,324.902043015248,5.748697602460853,0.5041916178008845,laterite,0,T0813,2026-01-15
S000258,21.142791892579563,79.58036464463825,0.08618755228994948,0.11151117866619253,0.11962121258946877,0.2664190920631424,0.21399221501905893,0.2038070075686762,0.3608975439364681,0.04796468501106904,235.8441010365712,4.687419992756911,-0.9918543210019696,gondite,0,T0201,2026-01-15
S001537,21.50975115417858,79.87120549130728,0.07157789225752155,0.03623707344123643,0.09271065559773803,0.2522354353084556,0.19754836607869128,0.2401009311542341,0.3270155694127912,0.17288367379307262,385.1850908629857,13.071485525930576,-0.5740774114235453,laterite,0,T1007,2026-01-15
S000905,21.273590909696438,79.63909803205239,0.05425671252550668,0.12876146373521108,0.11539898298742826,0.18095222315504159,0.16626114093057276,0.14216815311223838,0.27575402974913743,0.18496377691022992,273.2460132193791,13.056566361229688,0.5572732454404437,laterite,0,T0502,2026-01-15
S100078,21.334219291404768,80.09615050266308,0.06711088470234568,0.12609027394231104,0.10705179588596765,0.3395532666565769,0.2761451332945289,0.20930165570322082,0.20113365102601177,0.07309604770600853,230.1576097943278,11.419166330202271,0.8411917926700492,banded_iron_formation,1,T0611,2026-01-15
S001551,21.535021086735124,80.19627000803001,0.05355663564554029,0.10972740877249729,0.09900576411528841,0.25321795858264734,0.2713913521643108,0.13202206276118392,0.23188561616713232,0.21197642870293876,218.91100389982353,0.0,-0.21865744788871433,banded_iron_formation,0,T1013,2026-01-15
S100032,21.195495214882893,79.97060639997538,0.06925612411973164,0.11482563533970044,0.10857728171280524,0.28932959877781617,0.27831676811221995,0.24396738782773064,0.4447368688983603,-0.15689331770415493,311.11565572713477,5.76218508361069,0.7179970088838571,gondite,1,T0309,2026-01-15
S001177,21.097097606901624,79.91093684587811,0.11986465939009354,0.08574262227210873,0.10945712895565873,0.2195154923969224,0.1787992171600405,0.1749517505423064,0.4014059879951563,0.19200626886838212,343.6997903848654,10.150691341703173,0.42840419694414655,granite_gneiss,0,T0108,2026-01-15
S000673,21.23768804705298,80.23307737790459,0.09998943336016337,0.1224793710873539,0.11869879484259009,0.2911680751811122,0.20491795403162036,0.19345127708711563,0.35911688630697963,0.2720280862408784,309.62231402241184,0.4561523035637691,-0.06843394468333462,laterite,0,T0414,2026-01-15
S001202,21.241829269602164,79.56982831187804,0.058402448733463494,0.07976261522731087,0.08466060561319669,0.19005257298207828,0.25450794339689037,0.14903556453341424,0.33684033087416637,0.13390249673176244,232.1760908890192,4.299016150971197,-0.09672918148079089,alluvium,0,T0401,2026-01-15
S100351,21.102774782455672,80.03967798158321,0.0539644052517298,0.09576906793838943,0.11367269153677112,0.28064735867401136,0.17425334791901023,0.209702327144894,0.26821219570451993,0.16969607678084497,323.76189819420284,0.8735217253478922,0.27716500231619534,banded_iron_formation,1,T0210,2026-01-15
S100163,21.02244753370571,79.98067232635606,0.07459206888393283,0.10606203769900661,0.1256417578166976,0.23234742024417268,0.35601463667525324,0.2029467374884676,0.4025306301820849,0.10108009716485959,371.9735120515117,12.884025343836752,0.1456026005657467,banded_iron_formation,1,T0009,2026-01-15
S100203,21.08633850153075,80.01007096038276,0.09777966360809297,0.10986863976367392,0.13855091554627086,0.24144577596024341,0.3171054487551898,0.19787329407796167,0.20627483918269215,0.03476207145957403,294.1724999922825,9.677895484773043,0.6434211313227515,banded_iron_formation,1,T0110,2026-01-15
S000693,21.246030307977588,80.02249973404315,0.06848883990100922,0.09309890593693215,0.06540201394411843,0.23995986994310067,0.2857674911596175,0.17205704700017962,0.36488136979478025,0.1459843366246951,234.93064787793674,5.977882425475628,0.11880693046822537,alluvium,0,T0410,2026-01-15
S001004,21.172497773278,79.54177196406587,0.06132669026150909,0.11660961819249971,0.11339577371782528,0.2010030563789379,0.23932040834764268,0.12080521189304211,0.26524773784064026,0.19448811998695623,358.4073849775235,4.254182870346923,0.9111191133647916,laterite,0,T0300,2026-01-15
S001606,21.51245025928516,79.66476931018252,0.09188752171139723,0.09985436909722888,0.14803400551906232,0.19078399218681316,0.2410233431941361,0.17661679041209702,0.4762690455122797,0.17594790400938093,327.2967208492772,1.9901615833880784,0.49542521342311246,gondite,0,T1003,2026-01-15
S000135,21.351041253655712,79.92167847133797,0.07817872752545091,0.06987720463534537,0.06457231176270628,0.256707121418999,0.26284034164994596,0.15804007890707616,0.4435384979979812,0.2472541584563538,203.28638601304016,2.585481157420955,0.2889865591542616,gondite,0,T0708,2026-01-15
S001264,21.081991182046785,79.97291774954952,0.08964331496499317,0.07008598580965758,0.10588973761613205,0.26601058620241236,0.21028415886933702,0.18499281272837223,0.36464498855778277,0.22980154784302964,340.471445829371,7.852838253902327,0.2596019337424708,banded_iron_formation,0,T0109,2026-01-15
S001605,21.32561282662846,79.93900230218021,0.042806470183546934,0.1295502908388652,0.11148072699025276,0.2710174745088101,0.22131111145180027,0.1850174682210117,0.35961014127289936,0.13461255875362105,342.6649983325443,0.0,0.42459464815748027,laterite,0,T0608,2026-01-15
S001602,21.451144184844132,79.7674606897953,0.09585410263478017,0.09293622225740576,0.10202405129843815,0.2834278359224376,0.2880273890063686,0.11321077895077748,0.429994357705495,0.10534134777781201,232.25453110321,0.6378127686146069,0.07911024314339707,banded_iron_formation,0,T0905,2026-01-15
S000250,21.153376646381453,79.80523332050231,0.09760175713707948,0.09874925115642558,0.1098933943574844,0.3043143324750265,0.32428646531661054,0.1886023252792894,0.38360102109377314,0.1980474581469081,190.8807371196126,9.499272105223362,0.25627934673733455,banded_iron_formation,0,T0306,2026-01-15
S000072,21.45198576935779,80.28670388094116,0.04631776982031987,0.13550694319472387,0.1186439270005418,0.22183590849869184,0.24111539773570417,0.15554631427207286,0.22496153186887338,0.2257989398189592,232.70301095290216,4.7467589886221635,-0.23043714128986534,banded_iron_formation,0,T0915,2026-01-15
S001131,21.066444084163614,79.55923414997434,0.09216867768587217,0.1129922394027876,0.11247022659256184,0.21845115128826278,0.15427547617366394,0.13818716393815347,0.23681342739010264,0.18209025182898722,157.4278395677706,6.12287081994986,-0.9630659182247627,banded_iron_formation,0,T0101,2026-01-15
S100218,21.556537530603904,80.18021943906697,0.08341016372039299,0.08043118239917131,0.14703362745720214,0.23477500611734542,0.3318777476011286,0.23525125975053843,0.18422738741360425,0.13228546035561456,304.8762310757986,8.245655467975961,0.5930712510594155,granite_gneiss,1,T1113,2026-01-15
S001570,21.205752363855918,80.16243452938248,0.0974513736183141,0.0864931912712786,0.0960568265471423,0.24173060453240436,0.18426726832629306,0.15254026810135135,0.3860155177849146,0.31015820623142865,223.18446063658686,3.779743768180225,0.308479588633018,granite_gneiss,0,T0413,2026-01-15
S001105,21.293961359973878,79.5346654027684,0.05776136117024941,0.11690409424623577,0.09130900136976663,0.24359181040499922,0.24806929242604364,0.14273686466803018,0.2789813159680061,0.17985376829612007,315.6512532455369,7.032077665845468,-0.2927513015496935,laterite,0,T0500,2026-01-15
S000270,21.187308043564077,79.58215551212051,0.0815510962649284,0.13188392725519632,0.15506054437757508,0.26584942944005585,0.24054939242901702,0.12963106361565863,0.3605132798556571,0.08098156216065264,290.4402993424574,6.760442813062472,0.20944728523759862,granite_gneiss,0,T0301,2026-01-15
S001021,21.195814807675546,80.17729136495241,0.0563064039961692,0.09889148511212233,0.07209719738152345,0.3157239434263928,0.17048938796007082,0.1502501607329025,0.15549211536715102,0.1707337901423108,283.0399924107747,0.003273621469314314,-0.04311379355510941,laterite,0,T0313,2026-01-15
S000941,21.135717539972717,79.87041227978906,0.09656438799371253,0.11541475850911873,0.100734619687431,0.2212495355204495,0.2391865728111668,0.09542000444368652,0.48283030551783773,0.02611424429152133,312.52557666073307,0.9665625146298398,-0.7985535597092281,granite_gneiss,0,T0207,2026-01-15
S100059,21.068718044121585,80.22851058170471,0.0718220181958242,0.0901907567861258,0.11872258829751015,0.21776328885529234,0.2775869106868093,0.24175972189439876,0.13221298603623652,0.11919872697257207,267.2214543579496,2.0379880438887374,-0.02277906337727044,granite_gneiss,1,T0114,2026-01-15
S100298,21.4676865244628,79.97225620070651,0.08510386703512032,0.0761903249062329,0.1528546860387526,0.20230072292870088,0.3515226428104874,0.19729270381704805,0.17786276864430334,-0.11277599624120009,342.781254836839,7.2570796473330414,0.5329888148715672,gondite,1,T0909,2026-01-15
S001350,21.47418870584642,79.96589612145445,0.10426249855871356,0.10376729383736287,0.13726530774103043,0.13920676353296155,0.13968640707922586,0.20826644965541935,0.44321731056602887,0.1506656813634184,360.57955914583766,2.254055434053661,-0.20541057800487247,granite_gneiss,0,T0909,2026-01-15
S100073,21.140363691519205,80.17038417492431,0.059604796292370726,0.08467369300768589,0.12474676207587694,0.22401585161620677,0.28208534352894155,0.22862142128930651,0.24816275774423394,0.0226525678180563,408.6967361429636,8.139403336915484,0.7175030889944675,gondite,1,T0213,2026-01-15
S100162,21.138128394536928,79.62289031924851,0.10120654409559389,0.09433673342226989,0.13264752385131595,0.18135005290061795,0.3007730969466956,0.2018609879037266,0.1496392297072846,0.06134416913440124,258.96653953390154,18.10972179422439,-0.25681813035745504,granite_gneiss,1,T0202,2026-01-15
S000914,21.271991621386803,80.29753565776761,0.03697585991775386,0.0718870779615272,0.10349291648560749,0.25330180681008385,0.2880758164853796,0.15114231811632917,0.3402211118953925,0.12789587773863245,325.8987022662892,8.31974526422908,0.20328455955100697,granite_gneiss,0,T0515,2026-01-15
S001233,21.283233801578405,80.2616579034672,0.10369967980981841,0.08891611131960006,0.10119786952758938,0.21531912304568823,0.26314191153697636,0.19444674107815096,0.3496365314565239,0.20151742426059438,237.21132993725394,3.9686027917193316,-0.1890604365661597,banded_iron_formation,0,T0515,2026-01-15
S001073,21.59386154002947,79.76176467916203,0.10109188875297151,0.057283511659772766,0.08530397511663286,0.2537214724244389,0.22461893568129435,0.13392438249322988,0.30696144582753554,0.1331228665820896,335.03025311389973,4.762405676040195,0.30484327139198075,granite_gneiss,0,T1105,2026-01-15
S001252,21.174834103917572,79.76481771586407,0.09143093854996429,0.09117975369313143,0.09775757959201146,0.1931308905802649,0.24277112542371343,0.15675283401873424,0.3826231204766324,0.263710707830398,371.8774106749956,3.698509943339433,-0.792845394592281,alluvium,0,T0305,2026-01-15
S000231,21.25000164657753,79.81310809953645,0.07083586749010308,0.10811597507642859,0.09043326020558004,0.2350606793921731,0.23050037594521874,0.1414517774589264,0.32149015547468646,0.017475138774543625,272.93108173056106,4.4901800726489345,-0.35090991660443516,laterite,0,T0506,2026-01-15
S100316,21.22767844783616,80.23223900822845,0.0909333406523297,0.10080672811109381,0.14813231067301288,0.21605900098589434,0.30176555586662374,0.23879729169373012,0.29330491528596536,-0.04783803141828827,343.22352376374465,11.28469626516419,0.4849022436958727,gondite,1,T0414,2026-01-15
S100045,21.48285861449808,80.2033600194462,0.06364883203340069,0.12298753681915636,0.13290225375322243,0.18745179525827405,0.3734758067931605,0.2532147785632989,0.17231288802750666,0.027211849193632773,202.8310681971051,5.596721510469228,0.5741282122579942,gondite,1,T0914,2026-01-15
S001359,21.533102260073907,79.78493821714832,0.11444003524691149,0.08741299810251461,0.07190799385557553,0.26608362828841875,0.2719612345219804,0.15884397700115274,0.3761481398245859,0.11003200233688637,288.0870386695663,10.184862726155448,-0.41320647144320116,laterite,0,T1005,2026-01-15
S001471,21.160429493276855,79.91603944959527,0.06425794002810742,0.10490785281268163,0.08357689916462235,0.2415497173359618,0.2282658436984077,0.1649835821850627,0.33599925085027094,0.10921780631726377,275.7870420835941,4.822375806843273,0.6780218157424838,alluvium,0,T0308,2026-01-15
S000067,21.404956260486337,80.27900621421492,0.07077414897190491,0.12549984954338647,0.12134430550336324,0.26870501673691627,0.29338316354845684,0.1636552885952429,0.5146241787668322,0.14929819036092534,237.6846698968629,6.688766600577258,0.2091736614764542,gondite,0,T0815,2026-01-15
S000221,21.449242511729437,79.54363481249693,0.06198053260219378,0.08118411035404868,0.11773952696474065,0.27250201760566667,0.21774696787537773,0.17031134227875583,0.29017129380424717,0.14043422811235995,290.5638798229506,8.23553990415027,0.4134514494362035,alluvium,0,T0800,2026-01-15
S100076,21.17615625466001,79.59993894344451,0.08448578798833849,0.11537207530992738,0.15329552117496542,0.2858087360890472,0.313559780418993,0.19280578151579855,0.22024868401485095,0.08943191514614973,320.65913081165155,8.292563225708816,0.023029069288557746,gondite,1,T0301,2026-01-15
S001556,21.356271736159908,79.55069438404058,0.0487503385860934,0.07869263425151952,0.0872880639225917,0.24083248355286901,0.18573071320680837,0.17356642492485966,0.254770709100992,0.0874196874333057,294.66757595607794,0.8409274037140415,-0.11416815663503604,banded_iron_formation,0,T0701,2026-01-15
S001054,21.02202731254827,80.0185728322171,0.09751679560605626,0.057417823111882364,0.11430634980358696,0.2122126920071593,0.2023411959850048,0.17975416069346603,0.11977198789276886,0.0470642668244015,171.41871982545933,3.256158087806083,0.46029087913581107,alluvium,0,T0010,2026-01-15
S000420,21.582945674944835,79.70847119558515,0.08366996649211872,0.10286753293002565,0.056225018097760864,0.33852136653187687,0.19472188548272923,0.13308753024861353,0.431024732336288,0.29121539160579474,283.76331496374326,7.421748076521553,-0.4443903155462867,granite_gneiss,0,T1104,2026-01-15
S001559,21.211685661736716,79.67135010115,0.0805108041678048,0.09451174637685836,0.1412136445009864,0.28093805201883015,0.2029946433567105,0.1466297235981231,0.24488602398100695,0.056933903579396025,269.5555020775204,7.019135049941963,-0.5298780271441665,gondite,0,T0403,2026-01-15
S000813,21.50161572214664,79.79357559528509,0.12431901878553389,0.08421963048998636,0.10167765722312631,0.24097208841333959,0.2963254171549477,0.1851429457648437,0.4272918424798944,0.1297880775056428,277.9458975349875,4.546234226518024,-0.2835155610378461,banded_iron_formation,0,T1005,2026-01-15
S000959,21.480226218889516,79.81454134992336,0.06610534824655202,0.09707508838765289,0.10524575723741827,0.25854852429675496,0.24420774848874727,0.1263499182130352,0.46964009291071407,0.07790784166774331,217.7560536719892,2.295972153104798,0.34558426762894345,banded_iron_formation,0,T0906,2026-01-15
S000577,21.455160538287757,79.54355234191553,0.09910890171968614,0.1122886592120156,0.1212894652013462,0.2675667199904053,0.20835606752370625,0.13868034270984197,0.4228566010660131,0.2130951007922825,362.96625468506613,10.701856692997705,-0.1357961448988923,granite_gneiss,0,T0900,2026-01-15
S100030,21.446857293544692,80.00965910719296,0.03514344756779133,0.11091587519699905,0.16985477733277038,0.1698874504589668,0.29789551627778443,0.25962730008009616,0.23814288368873082,0.04415858517413845,300.4581133955763,11.403837138799588,-0.29325782545998214,gondite,1,T0810,2026-01-15
S000731,21.30823112470023,79.90182232944714,0.08839767694326844,0.12605051182500362,0.1137410166086448,0.20904488929611262,0.1618526908412975,0.16710015176376602,0.33279250308906855,0.25504022510484703,137.07206967995666,0.0,0.7332982565914798,granite_gneiss,0,T0608,2026-01-15
S001255,21.523193918234334,79.71090217541523,0.12214635799564033,0.116284768007598,0.09318020088221822,0.2468526161154926,0.21145183046781424,0.07647374869160432,0.51825116267124,0.33134800852430446,324.1268088163034,0.0,0.40209191655300375,granite_gneiss,0,T1004,2026-01-15
S000869,21.22576844660912,79.50206288838928,0.0981215514675234,0.10700676448145063,0.04645847638637358,0.23650996175561897,0.2520442557949917,0.19535767460007883,0.35052689248796415,0.15089203556428407,389.5345685757097,8.337736617790783,1.3287600102551862,gondite,0,T0400,2026-01-15
S000614,21.431744996817518,79.78504246781465,0.1050415004251718,0.09105619129185973,0.10183081315960635,0.2272823085925075,0.18288626137833447,0.17039787715105875,0.359126993165946,0.11113529320988913,300.5439758770556,6.082934840540636,0.923284628150705,laterite,0,T0805,2026-01-15
S000724,21.596916842183166,80.25765011351314,0.08913232699073781,0.10871410253770211,0.12765624006771434,0.2549228991697255,0.21020504698030415,0.10438339286055431,0.33726392514983716,0.06482378116354298,298.27774204110057,2.6706370863992266,0.5631061931738409,gondite,0,T1115,2026-01-15
S000154,21.574555460516503,80.10094011213754,0.07616224838455167,0.10933177634004318,0.08973015651169867,0.25970754034050464,0.18222455429990456,0.18815546941225667,0.32949370674460016,0.07430854805226328,252.22541624628442,5.945168794386696,0.659405030061198,laterite,0,T1112,2026-01-15
S001190,21.318899599099428,79.7879942358241,0.07295767313223396,0.11611761524259984,0.10368676132408504,0.17726754734999572,0.17286506884556874,0.16573054759336267,0.40371996228001983,0.1346863598547429,206.39108031500567,0.0,0.7577648041392165,banded_iron_formation,0,T0605,2026-01-15
S001207,21.281693719019916,79.51128700742761,0.10811383245612556,0.10988725967722811,0.1287649321386178,0.31825352685238556,0.1787543648035867,0.1510884676527139,0.4390566480471078,0.2548296295260995,226.20204490807131,6.705744161039569,0.1519950036299197,banded_iron_formation,0,T0500,2026-01-15
S001450,21.2661418800985,80.18154781623346,0.08108030882309514,0.10538760729001116,0.08950818899395964,0.20890301300529207,0.1965231112299557,0.17412560472691638,0.44261401282245816,0.02604847797164901,267.11520012401684,10.79138088072112,0.16077468051300808,granite_gneiss,0,T0513,2026-01-15
S001213,21.42828552852159,79.85521441463229,0.10124633643573683,0.11814157245092205,0.11430044767333097,0.18878105351891927,0.22125084522798774,0.14389545136472287,0.46390550775555284,0.11421018134654778,374.39112440555635,0.0,0.5466170459282583,granite_gneiss,0,T0807,2026-01-15
S100044,21.499355880837122,80.29762772627005,0.07335114931320459,0.10371669155037831,0.11922179930427565,0.20861116037261018,0.22915180646432548,0.202212223890388,0.19786399279314293,0.008474587059074855,377.64405845566785,6.535299663301904,-0.27099170011309626,granite_gneiss,1,T0915,2026-01-15
S001326,21.29449893975491,79.71163722241394,0.09163629637757673,0.0858058241510961,0.09556075471773595,0.2674950457260139,0.19663416776224843,0.14888154837628023,0.3826504066380568,0.2279100144232557,222.02904602571112,2.1481233970693894,-0.3145655254709967,alluvium,0,T0504,2026-01-15
S100168,21.19028333569363,80.11768391308367,0.08237328339447993,0.08832226121815562,0.11250409850419833,0.20260139166863145,0.31624549018821757,0.2188071330571548,0.1629156814903716,0.049094286232748835,397.6105981075622,7.293580067763601,-0.4134045526965368,gondite,1,T0312,2026-01-15
S100303,21.308533722114248,79.56784927298861,0.11553439694235242,0.1109175767547829,0.1263008607223234,0.22326501266801865,0.23173450774662888,0.21924117203305143,0.2932744241823679,0.12174451851877796,351.84163628148394,8.932653105066295,-0.2883492444637511,banded_iron_formation,1,T0601,2026-01-15
S000630,21.085721771124515,79.81193122611484,0.10223473317696911,0.11737336031413438,0.137029676951258,0.32066252777981785,0.2412242403914321,0.16076178179968773,0.24698122984794046,0.062339823277223316,265.6909550728944,9.679257805676372,0.5016906568530163,alluvium,0,T0106,2026-01-15
S000195,21.38050992923711,79.6405655941617,0.07040378229283008,0.09981714469853033,0.07838059540137958,0.23752065198966782,0.2381095875337774,0.13396180228578775,0.2147998585643093,0.050619783177649855,302.1745084235348,7.002753005932876,0.1109898644105021,gondite,0,T0702,2026-01-15
S001564,21.270640434872675,79.65341757653262,0.10731975670936489,0.13545906108298977,0.0837763081650773,0.2702286792625703,0.2412924225415404,0.17559932699044012,0.4231769371054611,0.09884845307570353,264.43668913187554,1.3715762491889532,0.8478435045374353,granite_gneiss,0,T0503,2026-01-15
S000247,21.358401551226866,80.07451970919891,0.08413994041779338,0.08016750910476064,0.14064812337215055,0.213326779581519,0.1884824992339092,0.14523637555754923,0.3774881809887768,0.10826188980826978,250.64918008936422,8.553798291728821,-0.12470395339762881,gondite,0,T0711,2026-01-15
S001258,21.103996077777573,79.69599007543908,0.07835988038743955,0.12942033782277396,0.1023533924940684,0.23240165346244193,0.20470033074131908,0.21621052007130745,0.31865413678019666,0.10032633721341172,275.43512221300006,9.774893995908409,0.4089653313661017,gondite,0,T0203,2026-01-15
S000397,21.40411311063703,80.1384341875884,0.09075117764409947,0.10087350830836347,0.10713636436927924,0.2370215148359669,0.15823929485926452,0.11001166925256059,0.2517461564359573,0.23395497636972007,301.48480266875873,7.6101206907961,0.3163062782509142,banded_iron_formation,0,T0812,2026-01-15
S000078,21.10207464336939,79.98097450644813,0.0801264797963341,0.09914070876091609,0.09905441620798486,0.20989025243295795,0.2659909036047402,0.14668482599790983,0.37265138076037674,0.11079008483684867,297.3988299096098,2.430338344433104,-0.08422535244145574,granite_gneiss,0,T0209,2026-01-15
S000222,21.399707191269016,79.50414539986829,0.07007517763146505,0.10354158558523638,0.11723755279379681,0.20164263831681384,0.2766397006127549,0.10985090405673564,0.2204461005252169,0.14653400517873177,167.43694773773052,4.382882895929184,-0.011973669274680921,laterite,0,T0700,2026-01-15
S001158,21.503177990018912,80.1764357140432,0.07859946554772797,0.11087680391667692,0.0960982355547734,0.2698852517823773,0.2569185252113679,0.15384778024504508,0.16155237164911487,0.10040060992079117,367.6488136457924,3.517932362523262,0.12050014820733783,granite_gneiss,0,T1013,2026-01-15
S000167,21.4008998861155,80.05749603961983,0.06936943501813332,0.1099022435834174,0.09539358077549019,0.2728000860489494,0.224059093430957,0.19462140127513564,0.24754260506252967,0.15569589607676151,212.0845329612567,8.727981573353949,-0.4863305988473503,laterite,0,T0811,2026-01-15
S100342,21.48053050565106,79.62435325126674,0.06553528628118321,0.12097905732722886,0.0990431956226036,0.26370588796779215,0.33148337768392816,0.2282691034698723,0.1330745712327528,0.07196733140749853,257.16277121697135,14.290017326092489,0.9622480185062865,gondite,1,T0902,2026-01-15
S001376,21.347555932299855,79.72670341233605,0.12725235115573746,0.09494885039081609,0.09629673155510123,0.17860671444265597,0.1681775087796217,0.1762700320901816,0.38453793489072824,0.18863587124301612,396.72831688687563,9.636862810244885,-0.22712837815737974,granite_gneiss,0,T0604,2026-01-15
S000007,21.286651353211774,80.28168953636886,0.10656804658104105,0.09801515178546057,0.08954624630576875,0.27474174175144295,0.24618862695742003,0.1639475853616498,0.31479362625996005,0.06434912622567536,290.50110432097625,6.305163298215292,0.3662546875542299,banded_iron_formation,0,T0515,2026-01-15
S100185,21.39699675790066,79.85859649060347,0.078003308390091,0.07852595174564399,0.1143594190442011,0.2723508413895103,0.3119173270787366,0.180530093341767,0.17603579030959338,-0.04705095772891353,323.3846940301743,12.305629239573031,0.3455312829334386,banded_iron_formation,1,T0707,2026-01-15
S000756,21.471123681565917,79.86968426015895,0.05409304658268835,0.09873510373197923,0.08633526661414014,0.3200117789047189,0.22798071684885526,0.11364566125075759,0.4036794636357671,0.08471762338160695,322.9832944510032,2.82165271762775,-0.031428312182136924,granite_gneiss,0,T0907,2026-01-15
S001394,21.581384941944627,79.8132115320641,0.10837270624127908,0.11022480940859358,0.09350913363288017,0.19071344635295612,0.1723006747616427,0.1477628226302066,0.4107953132304678,0.203519317042043,312.7414205872608,9.980019815193446,0.030626625128139656,gondite,0,T1106,2026-01-15
S001065,21.081643387100065,80.04879012525961,0.079871764942445,0.0990015149230158,0.07442558568756619,0.17127370117065738,0.18699804567433942,0.17368651792362255,0.3845408806280228,0.1373212185523468,330.35385644729394,7.095647874998657,1.0861734262318063,gondite,0,T0110,2026-01-15
S100300,21.467397812746878,79.71986004060405,0.0874465112012061,0.1329622432364776,0.09814891459233174,0.26675191312802193,0.3187045930627075,0.27668138638052064,0.4047875537672062,0.18320352235919174,309.6277350533938,13.535157090256048,0.047234995909819104,granite_gneiss,1,T0904,2026-01-15
S001543,21.506860646077428,80.2762689531036,0.08117629632417808,0.07237341088236626,0.07860096083441866,0.18293252830270368,0.21185522079687877,0.1634148060194427,0.40665220464991786,0.10731960536573534,222.04573050249365,5.70514326876437,0.2922527653957123,laterite,0,T1015,2026-01-15
